text,likes,followers
I forgot to take my lunch break😫,0,5079
"Lost a friend today.. send for comfort food I don’t think I will be active for the rest of them day..

Paypig findom",2,861
his hair today was so messy AND THEN HE COMES UP TO ME IN THE LUNCH LINE,0,133
"early 9am meeting done, wfh the rest of the day, having palabok for lunch!! Friday is off to a great start",2,186
Dear culinary world. You made the 80s a nightmare by drowning every piece of fish in dill. Now it seems to be in every recipe. It’s the cilantro of 2023. Please - consider parsley or basil or tarragon or just some nice ground pepper.,1,3664
Currently making breakfast for lunch &gt;&gt;&gt;&gt;&gt;,0,3414
my concept of “so much” food is so fucked. i feel so disgusted at myself for eating half a serving of instant ramen and a decent amount of blueberries. no i didn’t eat a small amount but it feels like i just at 39748274 calories in my mind yk?,15,274
Okay. I feel like I'm invading your lunch and your friendship.,0,36
Was @SamuelAdamsBeer Alpine Lager released in 2021?,0,867
𝑺𝒖𝒔𝒉𝒊 𝒇𝒐𝒓 𝒍𝒖𝒏𝒄𝒉 🥰,0,42
*drinks coffee*,0,34
"Friday lunch #RojaTruck
11AM-230PM
#ElSegundo
305 Indiana St., 90245",4,146613
mystic mango kombucha just lowered my blood pressure and drained my lymph nodes and stopped my intrusive thoughts and reset my sleep cycle,8,66
I am whipping up a culinary delight for lunch (Hamburger helper),3,239
"I love women who ex was broke, soon as I pay for lunch they think I’m the one 😭😩",26,123
Idk what to eat for lunch. I dont want fast food but I don’t have anything defrosted…,0,269
hai it’s my lunch break what should I draw later I’m bored,0,233
i just paid $75 for my school lunch bill i’m gonna kms,0,842
The family that cooked that Vietnamese food the other day &gt;&gt;&gt;&gt;&gt; I’m willing to be adopted in,0,775
Nothing like chipping a tooth while eating lunch to wake a person up from the doldrums! 🥲 🦷,0,452
i’m getting a little too good at manifesting what i want…i’ve been craving smoothie king since yesterday and my brothers walked in with one for me 10 minutes ago bye,4,840
My mom wants to open up a food truck wants me to cook . I know she better be paying me well cus baby I don’t like cooking that much to be low balled fr,0,24817
I wanna go for lunch on the beach 🏝️ near me ❕☺️,0,1034
Corn husks are not “waste”. They provide for soil organic matter increases AND left on surface of field protect from erosion and aid h2o quality @scifri,2,38
Brb gonna carve motivation into my hand bc I'm fucking up the ABC diet so badly 🥰,1,40
A Yellow North face definitely screams shooter. Went to get a smoothie across from Carver &amp; everyone on the corner was on high alert 😂,5,259
"going to the all you can eat sushi restaurant in paris was the best day of my life, i will miss ot forever and every day i'm not there is a dagger in my heart",0,38
Christmas lunch together with the congregation… I love them so much,5,1273
I tell myself that I need to save money than go for lunch alone to somewhere high end,3,2088
Why would anyone have A 30 min lunch. Fuck I’m supposed to do inhale the food?!,0,1911
Lunch break w/ bae was lit 🔥 now back to business 💰,0,682
I keep making smoothies that don’t taste good😢,0,90
"Seattle Cider Basil Mint  (@SeattleCiderCo )  is on, replacing Yonder Coulee",0,155
"Kitchen Nightmares - Kingston Cafe

Chef Ramsay: ""I don't know what kind of herbs from Jamaica you've been smoking but that [food] is disgusting crap!!""

I am so WEAK!! The oxtail entree looked a mess!! 💀💀💀",0,1451
kids of the owner of this sushi restaurant I’m in are running around singing the absolutely timeless classic Barbie Girl by Aqua,13,150
Didn’t make it to lunch today. Just going to visit the vending machine. 🤷🏽‍♀️ Too late to leave the office. Will have a pizza + movie night to make it up to myself with real food. 😂😂,0,806
"i be soooo nervous for lunch dates w my girl, I always treat them like their one of our first dates 🤣🤭",2,220
Penne alla vodka with sausage for today's work lunch 😋,0,1964
"The 5yo is obsessed with the video for Harry Styles' 'Music for a Sushi Restaurant' because 'it's weird and I love weird'. 

I'm sure he won't be affected in any fundamental way.",3,356
Block 15 Consortium: Enigma x Citra   (@block15brewing)  is now on tap,0,280
"Got some reimbursements for you~
$3 for black n milds
$15 for my sis's bday
$24 for dinner
$6.79 for lunch
$20 for gas
$15.03 for starbucks
$26.18 for dd.

Allll of it was subfunded and now it'll be sub reimbursed. God I love hitting send without a care. CA or Wishtender~",7,138
Started dieting because when I start doing rap shows I won't have a bass to hide behind but fucking aye Cinnabon is literally across the street lmao,3,94
"Me: sorry you got butts of the bread for lunch today
Alohi: it’s okay I eat ass 🤣",2,95
"Regular Motivation does`nt Diet” hell.His renders
؟?
نمشے

🔹VOX2🔹
🔹VOX2🔹
🔹VOX2🔹",0,108
I haven’t had good Thai food in so long,0,306
Eat late lunch with son Tom,0,0
Oscar and I just had lunch! I had a cheese sandwich and Oscar had kibble.,1,1537
Wanna get lunch but if I leave I ain’t coming back 😅,0,1304
blanca’s being mean at lunch,1,529
I was getting slammed at work .. time for lunch . It’s Friday turn up #FridayFeeling,0,225
i want some soul food 😩 im craving cabbage,1,334
"This Mon, Alfred will cook 🍕 for lunch 💃",0,14
I went to take my gf lunch to her job &amp; when she was walking to my car she started cheesing so hard at me &amp; that really warmed my heart 😩🥰 almost like she was happy to see my ass or sum,0,439
RIP Sal's on Melrose. Lunch will never be the same 🥺,0,1172
"Guy in his twenties at the hotel restaurant was mumbling ""nothing vegan!"" in German while he happened to be next to me.
He had a slice of bread in his bare hand.
He was also skinny fat.🤷

Spanish cuisine is very animal product heavy.",7,346
I clocked in EARLY from lunch 😵‍💫 I never do that &amp; I swear I won’t do it again.,0,1526
I want some African food sooo bad 😩😩 I’m stuck at work ALL DAY though 😭 Literally nothing will be open when I get off tonight !,0,2418
"Daily food summary ^__^ 
Breakfast: A shredded wheat (100 cal)
Lunch: a bag of chocolate buttons, a bag of fruit pastilles (800 cal)
Dinner: pasta (200 cal)
Total: 1100 cal. :( I went wayyyy over my goal.",0,49
Lunch made me sleepy!!!,0,123
Ain’t even get a chance to go see my baby on my lunch 😒,0,413
I was having a shitty day and I came to Cava for lunch the employees really in here making my day.,0,720
Shoutout to people who drink or smoke during their lunch break so they don’t cuss someone the fuck out.,1,199
Now I want soul food,1,700
made the mistake of taking a walk at lunch time when the kids from the high school are out and i could smell the teenage boy locker room smell walking 20’ behind them,1,554
"Got a quick pump in on my lunch. Cable flys upper middle and lower
Decline crunches some weighted 
Decline bench 135-295",0,937
"day

It's #ReyesDay, so I'm celebrating by eating tacos and watching reruns of The Princess Diaries! #TacoTuesday #ReyesDay",0,2
Peoples breaks from social media be the equivalent to an hours lunch break at work,1,79
I just wanted to peacefully eat my lunch and finish reading my policeman today,0,459
"He just came and gave me some money then asked was I hungry, I'm like yeah. I ordered the food why he took the money bck and was like oh you just bought lunch 😂😂😂😂😂😂😂😂😂😂😂bye Jay",0,132
My meal prep for lunch was NOT enough bruh….tf was I thinking. 🤦🏽‍♀️,0,192
In what world is offering millions to recruits ok but buying them lunch is a rule violation? The NCAA is just like our government. Worthless.,1,1074
"i don’t know what happened to me eating healthy but mama ramen and a pure protein double chocolate bar is 500cal total together, filling and delicious. best omad on god.",0,34
My family members wanted efo riro and Eba and I served themmmmm😍😍,2,921
my coteacher really acts like her she’s gonna lose her entire lunch break just bc it’s 2 mins later than usual i literally hate old people,0,245
Sad news for gin drinks. Tomorrow gin is going up by 1p a bottle to £20 so tonight I’m going to party like it’s £19.99!,238,23242
Not my manager giving us alcohol for lunch,2,146
Rolling along with the bad (but good ) decision making I went to the buffet during my lunch break and now I’ve gotta work for 3 more hrs sos,0,703
I just need one hood eater. Like one who pull up to the job and eat it up and bring lunch 🤣,2,428
I love a little healthy medieval era peasant lunch I love a random tray with sourdough and a slice of cheddar and half a pear and one charred carrot mmmmmm mm mmmm it’s like larping pride and prejudice,290,21371
The Mexican food in Hawaii sucks,6,1039
Just got home from work. About to eat some lunch and be live in 30 mins! (4pm),0,533
“I’m on lunch I’m going to heb to get some things and say hi to you” STOP STOP STOP STOP STOP,1,354
Buy me lunch $mandylipps 🧡,0,29
Thinking about baking my kid’s birthday cakes this year … I wish I stuck to doing cakes fr,1,317
On my lunch break and these mf shooting by my moms crib 😩,0,1756
I guess I should eat lunch (at 3:32pm).,0,560
Nap time or lunch time 🤔,0,604
I hate when my ramen noodles are soft and idk how to fix it with buldak,0,213
"Did you buy a Baddie lunch today? If not it’s never too late, get to it.",4,1764
got out of eating lunch again..😈😈💪💪,0,50
It’s my mans bday and i was bro where the hoes at and he was like yeah i live at home with my lady now and i was damn Im in hell too bro. Let’s just go to Golden Corral then 😂😂😂😂😂😂😂 i keep forgetting Niggas old,0,1026
Ranch on everything wants to draw a scene about Mexican food,0,8
such a long day. Huw's toddler group this morning and then straight to the in-laws for lunch after. it definitely did me in and i am paying for it now.. absolutely knackered 😴,0,96
"Alcohol-free drinks ads collectively beginning to sound a bit needy. We’ll survive just fine with tea, coffee and water for a month, thanks x",1,1029
"Now available: @RealAleBrewing Swifty Pale Ale, @3nationsbrewing Royal Blood, @AveryBrewingCo White Rascal, @bishopcider Texas Mas-Mosa!",0,1578
Lunch w/ my lover💗💓💗🥪🍕🥗 23’ we are catching blessings #thenewworld,0,970
"I’m addicted to Jack in the crack coffee , best lunch 🫶🏽",2,258
Now available: @Victorybeer Golden Monkey!,0,316
Crackkas at the gym talking bout doing a cocaine diet…,8,371
This teacher look like she smoked weed for her lunch break,0,246
Real Mexican food for the marathon~ ☺️,0,24
There’s a smoothie waiting for me every morning. I appreciate that little Iady,0,672
"But I just dey reason this thing oo...
Which kain hunger catch the person wey discover bitter leaf soup?🤔",0,19
"how devastating it was to find out that my body can’t process excessive artificial sugar so i get UTIs

goodbye Diet Coke",6,15980
"I think I might take an extra half hour for lunch today.

(And I care not who knows it.)",2,215
"Sushi for lunch and it was

Bussin",4,4201
"Should I eat something actually good for lunch, or just get a milkshake and call it a day? 🤔🤔",2,671
Lunch was so good I’m sleepy as hell,0,2474
Gym session at 4 🧚🏽‍♀️ what should I have for lunch after ?,1,5523
can’t even lie hole in the wall restaurants &amp; food trucks be way better than those expensive fancy restaurants y’all go to. Y’all be spending to much money to leave the restaurant hungry🤣,0,292
"Hi there. This message was written by carol. Don't you want to find delicious cuisine with me around the world? Do you know where I am? I am in Spain🇪🇸. The weather where I am is ⛈🌈⛈☁️🌧☁️. 

 I'll enjoy🍳🍵🥞",0,26
"Send for lunch subbies
Findom",1,266
just got smoothie king for the first time in foreverrrrr I forgot how good this shit is,10,519
"ems bought a kind of thin chinese noodle we haven't made since high school... i used to make these with soy sauce maruchan flavoring and lime juice and watch stuff like azumanga daioh, or haibane renmei, or lucky star. my broth/noodle ratio is way off lmao, but it takes me back✨",0,175
My person cooked me and my pregnant bestfriend lunch and this is why I love him 🥹 bc thats so sweet lol,0,950
I always feel like I’m eating a little bit of cancer when I have those styrofoam ramen cups,2,26
Anything ya exercise on my TL I block. Learn to eat better. Diet comes first. Nxla!,0,4268
i miss having a boyfriend to take lunch to🥲,5,139
"The core purpose of GMO food is to weaponize and privatize the genetics of nature. Food is no longer a commodity, it's a patented weapon.",63,161412
Lunch date with my mom 😌💚,0,3447
Should I make chocolate and banana oats for lunch tommorow or cinnamon and banana??,3,456
"Best InstantPot lunch ever: canned chickpeas, frozen hashbrowns, tilapia filet, jar of coconut curry sauce. Yum!",1,630
Why is @tacobell my comfort food? Am I the problem?,1,495
“you can’t put exercise a bad diet” but my ‘bad diet’ is under eating so what it do babeyyyy,0,61
"Here's the thing, I dont want to return from lunch. I only have 2.5 hours left and I'm gonna continue to peacefully read my fanfic in towels. But still 
AND MY PLEASURE 
#SaveWarriorNun",0,303
"""    tomorrow had been accomplished1 when Myra returned to lunch 🥚🥔🌶️",0,2
"Idk how people can eat a sandwich for lunch and stay full.. Personally, I need a meal. 😂",1,153
"How is that 8 hour work day feeling for you? Don’t mind me, I’m just at lunch with my friends and relaxing 💋 findom $KingNdQueenBishop",1,764
Orphan fears big cow; Forest green kitten at lunch; Cheerful fox at dusk.,0,38
They should make your high school lunch number one of them security questions,1,568
"The first cornerstone is lunch on the death of the son of men
And that He is resurrected #Day3EveningWord",2,1888
Hmm where should I get lunch from today,16,122850
"my death row meal would be a jug of arizona, a sushi burrito( specifically from zukku in optimist hall), a bottle of cholula, those cheddar cheese ruffles and a bottle of fairlife chocolate milk.",0,21
"LADIES 🗣️ take it from me, make him bust a GOODT ass nut &amp; he’ll buy your lunch 😌",16,32575
This babe wey take say she get ulcer don order 3 plates of pepper soup already.,0,71
Kaga-san's assistance was requested at the northern sea! Everyone's lunch was getting cold...,0,27
"How many of us have ever had to work through lunch? Dinner? Overtime when the job demanded it? Called in on a weekend to work? Wouldn't it have been nice to be able to have voted to adjourn, like the House just did? I say asses in seats until they work this shit out.",1,1614
"The Diet's Survivor's handbook by Ellen Frankel made me became friends with eating again. Although the perps are controlling my weight gain/loss, I think this is a great guide where you be the judge of what works for you and what doesn't by intuitive eating. It's all in the book.",2,242
I cAS’t lunch today,0,0
"meat, cheese, and bread, maybe some other flavors thrown in for good measure…all layered in such a way to create an accessible, easy, even portable lunch…check it out if you can. sound of the summer",15,338
Not me going on lunch to Target and gone for a whole hour. Ima bout to get fired 😂 I found cute stuff though 🫶🏼,3,329
Carrot salad is my comfort food from now on,0,10
Kale leaves smoothie 🫶🏻🫶🏻,1,36
"Trying to dump the 'pandemic pounds' and get my blood pressure under control without an rx (which I don't think will happen) BP is under 110/75 every day now with the rx. I'm walking at least 30 minutes daily, and using 'lose it' app.  The only part of this I hate is dieting.",0,1460
"I was finally able to read the rest of this chapter aaaahh this has got to be one of my fav fav chapters I love everythin about it🥹🥹 genya being so nice and helpful, sanemi, kyojuro n obanai hangin out for lunch together and sacrificing themselves for a student😭😭",1,282
"I like these TikTok vids that are like ""here's an easy 2-ingredient recipe"" but then it has like 7 ingredients and the creators are fighting everyone in the comments about whether garlic, various spices and *bread* count as ""ingredients""",5,1059
raw veganism is kinda funny why are you esting 5 bananas for lunch,7,38
"Grabbed some lunch and a 6-pack, and now I’m heading home to blast some music and clean my room 😌",0,30
My eleven year old son did a thirty minute Latin lesson and made his younger siblings lunch. That was his homeschool lesson today.,183,31903
I should’ve taken a nap on my lunch break,0,805
"Let me tell you Friday's are not what they used to be for lunch at Dashdash
unless it's my imagination shit has really gone down  at least for me",0,614
"So @tyleryaremchuk did a McDonald's run that I offered to pay for if he got me and @LiamHorrobin something.

We put our order in with him — I wanted an Egg McMuffin and a coffee, Liam got a quarter pounder meal — and he did not grab either of our drinks. ☹️☹️☹️",22,13123
"Lai’s dad went to have lunch with her at school and got dapped up by all the white boys, including her lil crush 😂",0,171
I love Mediterranean food 🤤,0,145
"I wanted handrolls for lunch today, but I guess a’bouzy will do",1,396
"Had a catch up with a friend for lunch today and she left me shocked by the behaviour of her ex…the guy is a walking red flag 🚩 

Bet he classes himself as an alpha male when narcissist would be more accurate",5,949
I Had Pizza &amp; Wings For Lunch &amp; I Still Hungry 🥺,0,243
explaining ethel cain lore to my mom at lunch (i am autistic),4,117
not to be french but quiche lorraine,1,346
i didn't drop out of uni so i'm choosing my classes and it turns out i won't have the time to have lunch lol,3,2243
- Gotta Taste For Some Mexican Food 🤤,1,1973
"i work 8- 6 so we can meet up after that time
Let me know where were had lunch and what show",0,130
no respect for people who drain all the water in their noodles. Soupy ramen or get out,2,188
Was in Lidl in Germany yesterday and they had slabs of pork belly. It’s marinading according to @Nigella_Lawson’s slow roast pork belly recipe and I’m so looking forward to tucking in tomorrow! #porkdeliciousness #Nigella,1,120
i’m starving. someone should buy me lunch,7,9605
"If I say good morning and I don’t get a snap back by lunch time I’m turning off my snap notifications, idc mf. 
Yall are gonna suffer now.",0,50
"#MasterChef #MasterChefIndiaOnSonyLiv
#MasterChefIndia
#Amul
Is it a show about Indian Street Food Hunt
Or
Already set Vender Hunt;
I think it's for home cooks alone so where r they?",2,276
"Our new neighbor (who we had over for Christmas dinner), invited us over for Sunday lunch.  Don’t know what we’re having, but I said I’d bring dessert. I think I’ll make a key lime pie.  Does that sound okay?",276,7894
"Despite all their publicity Harkles ""Spare"" Us book is behind ""Pinch of Nom"" and ""Bored of Lunch"" cook books in Amazon charts.
H cannot even compete with a 436kcal Red Lentil Dal 😂",0,269
Oh lord I be getting hella sleepy after lunch 😓,1,1206
One thing that is guaranteed in college is definitely networking so many nations up this joint...was having lunch talking I.T for a hour with my Indian mans.. would have never met bro if I ain't work up this joint 😂,0,197
"Dinner Conversion:

Q: What's the capital of Jamaica? 
..
..
..
Cape Town...

Ermmmm",1,1123
"Lowkey this is kinda irritating...
So I went and bought some extra stuff we needed to make lunch and just wanted chips for the sides
I bought 4 items and it came out to $16.10
I got mine and annies chips.
1 onion 
and 1 pack of slice cheese.
that was it. 
and it cost $16.10 😮‍💨",1,253
Love going outside for my lunch and inhaling that second hand smoke 😮‍💨,1,187
"I’m so disappointed.

My wife and I left our younger kids in the care of their older brother while we went to the store and had lunch.

What do we return home to after only a couple of hours?

Everyone in the living room watching Antique Road Show.

They didn’t even get a keg…",61,51391
*jazzy snaps* french onion soup,0,26
I'm microwaved egg whites for lunch serious.,1,291
Chaotic match now all because of paella head. Another comfy win and clean sheet was on the cards.,16,4271
My dad started dieting and now hes eating all my safefoods,0,87
"no dinner todayy just tha yog and the big salad i ate for lunch :) im also gonna try and run for a full hour, since its friday and i dont have all too much homework!",4,2009
Damn I’ve been SLEEPING on Mediterranean food Omg,6,458
My Friday night is Lidl for pastéis de nata,0,153
Had a salad instead of wings at bar10 for lunch and I’m sad girl about it 😭,0,636
"“‘Who the devil are you?’”

“- Crepe.”",1,385
Why would I stop buying ramen noodles idc how much I make I grew up off that lol,4,1187
Doing fondue for the first time tomorrow and I’m excited about it,10,12201
"With a #smoothie, you retain the pulp which is #InsolubleFiber.",1,1871
That nap I took on my lunch break was needed,0,190
"I have a long and beautiful history of catching up with friends in weird and wonderful places. I just had lunch with someone I’m pretty sure I met in the first month or so of my radio career, about 20 years ago, in a Mexican restaurant in Franklin, Tennessee.",2,3406
Shakeys bunch a lunch is always a good idea,7,560
"Going to attempt to do a farmers market that runs every Saturday from April until December.

I don't plan on doing every Saturday, but, if accepted, I'd like to do 1-2 a month.

This is a popular farmers market near me.

Any advice?",4,1283
Check out ACELINA's video! #TikTok  #jaketkeren #gymwear #jaketcewek #jualhoodie #baju #instagood #jaketpria #brand #design #follow #onlineshop #texas #beautiful #fitness #covid #colombia #china #style #uae #japan #bhfyp #s #freedom #us  #life #world #travelphotography #paris,0,66
"Brooklyn Pulp Art  (@BrooklynBrewery)  is on, replacing Devils Backbone Cyborg Brain Juice (@dbbrewingco)",0,76
Y’all ever clean your car on your lunch break ? 🤔,2,195
a highlight of being a vet is certainly the 12 hour day with a 20 minute lunch break at 4pm 😶 tbf at least I got a break…,1,1102
Beans and plantain will start growing on my head soon because omoooo😂😂,4,672
"Me, trying to enjoy my burger &amp; fries thats def too many cals: 
My dad, who skips lunch: 👀
Me: halfsies time",2,71
send me $30 for lunch my head hurts 🥲 $marinadove,4,35503
Who wanna order me lunch tho,1,57314
"To stay healthy, eat a balanced diet, exercise regularly, get enough sleep, stay hydrated, wash your hands frequently, avoid smoking and excessive alcohol consumption, and get regular check-ups and screenings. By following these tips, you can improve overall health and well-being",0,50
wingstop for lunch😋…may all the gains go straight to the 🍑😂,16,1719
pork adobo for lunch 🥰,0,2568
Just casually drinking kale for lunch,1,100
"The first King Cake of the season has been cut!

And I have already found a couple protein shake recipes to help 😋",1,498
"Keto is the best diet, no freaking cap. After gaining 8 pounds of holiday weight, since New Years Day I've been back on the straight and narrow and have lost 10 lbs

Literally, it's been less than a WEEK

I love it here",2,165
"If a person named Alastair opened a colliery and distilled the coal into its components (coal gas, coal tar, etc), could his company be named ""Al's  coal distillery""?",0,718
the weathy life is way eaiser than popping percs and making ramen noodles wish somebody could’ve been told me that back then,0,192
Today’s a chicken-wings-for-lunch kinda day.,4,1880
"I really like cycling twitter (despite channelling Cycling-CJ Gregg in regards to a lot of the media coverage and discourses) but it's January, and FFS...
The stupid repetitive diet culture-y, size-over-performance/weight-over-enjoyment focused, ED-vibing lingo is EVERYWHERE...1/",13,320
"Having myself a nice little lunch break 

*takes 3 hour nap*",5,5191
Had Mama Hamils for lunch and I'm overfull,0,34849
"In an ideal world humans would stop using plastic for everything. Return to glass bottles. Return to aluminum cans. Return to food products in wax paper. Plastic is way more damaging to the environment and can't be recycled.

Just some lunch time thoughts...",1,574
"Who's a dumb bitch? It's meeeeee.

I just had my lunch shipped to my house instead of my office. 🙃",9,353
I dislike it when I see people mixing fufu with pounded yam and Eba.,1,617
Being on a strict diet is so hard when your girlfriend is constantly eating junk food in front of you 😩,0,306
Guess which idiot brought lunch to work and still went out for lunch cause they forgot,5,2100
After a few weeks of eating cup ramen at work I am excited to announce that I am officially pretty good at using chopsticks.,1,10
"ordered tacos for lunch and I finally have my favorite taco place trained, they gave me only salsa verde without me having to request it XD",4,472
"Who has a good #happy hour menu in #LasVegas for #cocktails? I was planning to go to #resortworld and see if I run into any #AVN peeps but I'm open and need to get out if the house today 🥰, recommendations anyone ?",2,250
"Alright now, Jamaal bet not drink my smoothie while sitting in Atlanta traffic",0,1109
"*making lunch for everyone before @thejoel_jensen come home from the office, kids asked for chicken strips and French fries so I am making it all in the air frier, I love this thing*",0,191
lunch and my fav disney movie 🫶🏾,2,1103
Left Hand Milk Stout (Nitro)  (@LeftHandBrewing)  is now on tap,0,76
So I’m designing logos &amp; i had this idea. If you decide to do it lemme design it. But a slutty wing food truck. Every sauce &amp; topping you can think of &amp; cartoon pictures of the wings. Ones dripping &amp; the other one saying “come put it in ya mouth”,0,959
"Thank God it's Friday.  I love my family in laws, but I've started drinking around lunch. I've made Margaritas  &amp; strawberry Daccories But she still wants to go out &amp; pay for them. I guess I'm going 🤪. Be back soon. Oh she just stated we going to fish hut ,for seafood. LATER ♥️",1,4476
"Now available: @BlindPigBrewing I Hate Illinois Nazi Lager, @newbelgium Accumulation - Winter Hazy IPA!",0,17
We took a lunch break on our way to Juicy’s !,1,373
what a fucking day and i havent even had lunch yet 😫,0,939
GOOOOE MORNING EVERYONE I HOPE YOU HAVE AN AMAZING DAY STAY SAFE STAU HYDRATED STAY AMAZI F STAY TRUE STAY FRESH STAY HEALTHY STAU HAPPY STAY AMAZING STAY COOL STAU POSITIVE DRINK YOUR DAILY WATER DRINK YOUR DQILY SMOOTHIE EAT YOUR DAILY SANDWICHES BREEATHE FRESH AIR ILYALL💜💙,0,1381
Where is the most remote place you’ve ever drank a beer?,3,13238
"my bf took me &amp; picked me up to get my lashes done, then took me to get lunch &amp; then dinner so we dont have to leave the place again i love being a spoiled princess🥰🤍 

findom femdom finsub",0,211
"The fact that we give times and names for when it’s acceptable to eat certain foods, is wild to me.  

If I want an omelet and pancakes at 3pm-  or a nice plate of Lasagna at 6am…so what? 

Lunch, breakfast, Dinner.
it’s all  food 🤷🏻‍♂️ who cares what time it is",4,1822
i only drink on the weekends when im dieting but i think ill skip it this weekend,0,2549
today was kind of meta day fuck the abc diet im not even in a hurry to lose anyway ill reach my goal weight as long as i eat below 800 im kind of scared to check my weight tmr,0,181
Sorry for so many deletes the data is right but it don’t make sense - Thai food must of been good,34,3607
taking every ounce of self-control to not get a margarita during my lunch break😪 #WPMOYChallenge Leno,2,236
"Once, asked about his writing routine, #Doctorow said: “Here’s how it goes: I’m up at the stroke of 10 or 10:30. I have breakfast and read the papers, and then it’s lunchtime.Then maybe a little nap after lunch and out to the gym, and before I know it, it’s time to have a drink.”",0,8954
im thinking Jamaican food tonight. sound so good !,0,106
"Today’s one of the most relaxing days I’ve had in a long time. I made myself lunch, I’ve been drinking tea, I’ve been watching/reading things I’ve never had the time to watch/read, and I’ve been writing and drawing. Good times for Leen today",19,1227
My lunch break is over. Only 2 and a half more hours then I can go home and snuggle in my bad day pjs thank you Jin for being the smartest man on the planet,0,101
Taking a lunch break from taking these braids out 🙃,0,332
i come home for lunch and my grandpa has me smashing cans smh,4,467
lunch on dad today i love bald folks 😆,0,260
"Artifex Trigger Finger  (@artifexbrewing)  is on, replacing Brewery X Citra Loves Nelson (@breweryxbeer)",0,195
Patiently waiting for the food truck to open I haven’t ate all mf day fr,0,2494
Start losing weight today with Review Diet,0,0
"Eating leftover pizza with rice for lunch @ work, true 🫘 activity",0,115
"this is a lunch's menu, Stewed Mushroom🍄, severed with Spaghetti🍝 , then vegetable for today will recommend with Carrot🥕",0,31
"So. Tomorrow. Gonna make me some HelloFresh lunch, take a nap and then maybe around 5-6 PM ET we gonna strim. Sound good to everyone?",2,638
Somebody in the restaurant saw me eating alone and quietly paid for my sushi lunch 😭,21,705
went and got a salad for lunch but i don’t like the dressing 😭😭,0,13787
I think I need to make the space under my desk a nap space for when I go on lunch lol I think I can make it very cozy,0,198
Going to switch my beer and halal food habit to light beer and spinach,3,145
i had soo many cookies for lunch,3,1353
That time of day when I agonize what I want for lunch…,0,4430
i ate my spicy ramen again. spicy noodles always give me stomach aches tho :((,5,274
Lunch was 71 send for it,1,2577
Construction workers are resourceful as fuck when it comes to figuring out to use as a fork when you forgot one for your lunch,0,611
Dude I’m so glad it’s a Friday I can’t handle being in school and my mom being like “is that all you had for lunch 🥺”,0,53
"Kinda wonder if my ""naps for lunch"" are endearing or concerning for my manager. 
Like, I eat sometimes, just usually not infront of people once I get home, and I get sleep but my body seems like it'll never adjust back after being night shift for so long...",0,25
"honestly not all british food is bad. meat pies, shepherds pie, pudding, etc... it's mostly just the breakfast and lunch foods that are bad",0,342
Today is National Take A Poet To Lunch Day! Celebrate the contribution of poets to our lives. Read a book of poetry at lunch—or take an actual poet!,6,114785
I literally hate having lunch with my coworkers sometimes,0,35
i eat F@*k you by Duff McKagan for lunch,0,6
I doordashed Dixie queen for lunch &amp; it was good as hell.,0,122
Salted lays is just my comfort food yk,1,170
almost yelled at a customer but then i realized i just needed to eat lunch,8,527
"Abita Purple Haze  (@TheAbitaBeer)  is on, replacing Sun Lab I Like It Like That",0,113
Somebody need to teach me how to cook soul food 😩,0,8
Pompey ticket office couldn’t organise a piss up in a brewery. We kick off in 14 hours btw. 🙃,0,288
Finally worked long enough for a lunch break,0,117
"It's fair to ask to leave 30 minutes early if I just spent half my lunch break working on something, right",0,87
Had an acai smoothie bowl for breakfast. Feeling super healthy lol,2,451
Just walked into a Rubio’s on my lunch break and the whole restaurant was filled and I’m the only female in here. Anyway it just really felt like that one scene in White Lotus season 2 💀,2,281
I want to eating an oishii ramen…yhea.,0,35
What a shitty goal to concede. Paella Dave done fuck up.,0,1340
Lmfaoooo said that bitch lips look like lunch meat 😭 that shit got me cackling 🤣🤣,0,496
Weekend out of town and getaway for a friend's birthday sana tomorrow - Not. Bec werk werk werk. No workout din today. Gosh 36 hrs fasting ulit soon! After this will seriously diet (keto!) na ulit.,0,333
"I really wish energy drinks or coffee could give me energy, but they only give me anxiety attacks lol",4,1479
My son got up from lunch saying he was done and literally asked for a snack like 3 minutes later 🤦🏼‍♂️,2,1684
bought a purple sweet potato please give recipe recommendations,0,230
"Strawberry, banana, papaya smoothie.  Top tier.",3,543
"weighed in today and can say i’ve lost THIRTY POUNDS in the last year!!!! no fad diets, no obsessive calorie counting, no starving myself, no punishing myself with excessive exercise, no unhealthy habits. ive come a long way and while i still have a ways to go im so happy!",18,2590
"I’ve seen some shit goalkeeping in my time, 50% of it from @tommysheps1 but jheez Paella Dave. 🤦🏽‍♂️",1,201
tomorrow had been accomplished1 when Myra returned to lunch    and the first thought that came to him now was that a ten-franc note would obtain the number of the Blinkwells' suite10 🍠🥖🥬,0,1
Let’s talk about something else today. What y’all eating for lunch?,0,918
This better be lunch or dinner not breakfast 🥹,0,67
$SPY what a pump. Sold my calls too soon to make up for my puts loss so I made $50 today 😂 I guess that pays for lunch. Next week we will trade the way down 😂,74,36025
"I’ll have my hat pulled down close to my eyes, my headphones in, and be reading a book in the corner and a bitch will STILL try to start a conversation with me on my lunch break. You lot are insane.",5,998
Having lunch at home.,0,51
banana splits for lunch? sounds delish!,0,10
My food for lunch was $7.77💕,0,3036
Paella dave in a coma for that one. Utterly embarrassing goalkeeping,2,1910
