text,likes,followers,popularity,pop_level
Started dieting because when I start doing rap shows I won't have a bass to hide behind but fucking aye Cinnabon is literally across the street lmao,3,94,1.9944164630838062,1
"Me: sorry you got butts of the bread for lunch today
Alohi: it’s okay I eat ass 🤣",2,95,1.4938976589574282,1
"Regular Motivation does`nt Diet” hell.His renders
؟?
نمشے

🔹VOX2🔹
🔹VOX2🔹
🔹VOX2🔹",0,108,0.4902842689938468,0
I haven’t had good Thai food in so long,0,306,0.4298339186125713,0
Oscar and I just had lunch! I had a cheese sandwich and Oscar had kibble.,1,1537,0.6500095274056169,1
Wanna get lunch but if I leave I ain’t coming back 😅,0,1304,0.33727244873556206,0
blanca’s being mean at lunch,1,529,0.7946583983876302,1
I was getting slammed at work .. time for lunch . It’s Friday turn up #FridayFeeling,0,225,0.447579781928857,0
i want some soul food 😩 im craving cabbage,1,334,0.8494789543902704,1
I went to take my gf lunch to her job &amp; when she was walking to my car she started cheesing so hard at me &amp; that really warmed my heart 😩🥰 almost like she was happy to see my ass or sum,0,439,0.4086091960946686,0
RIP Sal's on Melrose. Lunch will never be the same 🥺,0,1172,0.34498762702626573,0
"Guy in his twenties at the hotel restaurant was mumbling ""nothing vegan!"" in German while he happened to be next to me.
He had a slice of bread in his bare hand.
He was also skinny fat.🤷

Spanish cuisine is very animal product heavy.",7,346,3.3814201043975345,2
I clocked in EARLY from lunch 😵‍💫 I never do that &amp; I swear I won’t do it again.,0,1526,0.32555071093007126,0
I want some African food sooo bad 😩😩 I’m stuck at work ALL DAY though 😭 Literally nothing will be open when I get off tonight !,0,2418,0.28868132182529765,0
Lunch made me sleepy!!!,0,123,0.482586078131682,0
Ain’t even get a chance to go see my baby on my lunch 😒,0,413,0.41224783718618657,0
I was having a shitty day and I came to Cava for lunch the employees really in here making my day.,0,720,0.3779870568245087,0
Shoutout to people who drink or smoke during their lunch break so they don’t cuss someone the fuck out.,1,199,0.9092909083614015,1
Now I want soul food,1,700,0.7595944431599773,1
made the mistake of taking a walk at lunch time when the kids from the high school are out and i could smell the teenage boy locker room smell walking 20’ behind them,1,554,0.7889842295514815,1
"Got a quick pump in on my lunch. Cable flys upper middle and lower
Decline crunches some weighted 
Decline bench 135-295",0,937,0.36056949758973456,0
Peoples breaks from social media be the equivalent to an hours lunch break at work,1,79,1.0183932438687455,1
I just wanted to peacefully eat my lunch and finish reading my policeman today,0,459,0.4059383197049947,0
"He just came and gave me some money then asked was I hungry, I'm like yeah. I ordered the food why he took the money bck and was like oh you just bought lunch 😂😂😂😂😂😂😂😂😂😂😂bye Jay",0,132,0.4784391237142543,0
My meal prep for lunch was NOT enough bruh….tf was I thinking. 🤦🏽‍♀️,0,192,0.4567075290854812,0
In what world is offering millions to recruits ok but buying them lunch is a rule violation? The NCAA is just like our government. Worthless.,1,1074,0.7023214875141401,1
My family members wanted efo riro and Eba and I served themmmmm😍😍,2,921,1.0852117596616417,1
my coteacher really acts like her she’s gonna lose her entire lunch break just bc it’s 2 mins later than usual i literally hate old people,0,245,0.44267855920662075,0
Sad news for gin drinks. Tomorrow gin is going up by 1p a bottle to £20 so tonight I’m going to party like it’s £19.99!,238,23242,22.11271623215464,2
Not my manager giving us alcohol for lunch,2,146,1.4176607238721104,1
Rolling along with the bad (but good ) decision making I went to the buffet during my lunch break and now I’ve gotta work for 3 more hrs sos,0,703,0.3795230269193607,0
I just need one hood eater. Like one who pull up to the job and eat it up and bring lunch 🤣,2,428,1.2303735196520271,1
I love a little healthy medieval era peasant lunch I love a random tray with sourdough and a slice of cheddar and half a pear and one charred carrot mmmmmm mm mmmm it’s like larping pride and prejudice,290,21371,28.602481058984278,2
The Mexican food in Hawaii sucks,6,1039,2.4742985291697654,2
Just got home from work. About to eat some lunch and be live in 30 mins! (4pm),0,533,0.3968676637777818,0
“I’m on lunch I’m going to heb to get some things and say hi to you” STOP STOP STOP STOP STOP,1,354,0.8426788099945366,1
Thinking about baking my kid’s birthday cakes this year … I wish I stuck to doing cakes fr,1,317,0.855564450926755,1
On my lunch break and these mf shooting by my moms crib 😩,0,1756,0.31471142667100094,0
I guess I should eat lunch (at 3:32pm).,0,560,0.3938274923722347,0
Nap time or lunch time 🤔,0,604,0.3891296015539268,0
I hate when my ramen noodles are soft and idk how to fix it with buldak,0,213,0.45073295748522596,0
"Did you buy a Baddie lunch today? If not it’s never too late, get to it.",4,1764,1.5717725718523468,1
It’s my mans bday and i was bro where the hoes at and he was like yeah i live at home with my lady now and i was damn Im in hell too bro. Let’s just go to Golden Corral then 😂😂😂😂😂😂😂 i keep forgetting Niggas old,0,1026,0.3543448029266133,0
such a long day. Huw's toddler group this morning and then straight to the in-laws for lunch after. it definitely did me in and i am paying for it now.. absolutely knackered 😴,0,96,0.49733503294689063,0
"Alcohol-free drinks ads collectively beginning to sound a bit needy. We’ll survive just fine with tea, coffee and water for a month, thanks x",1,1029,0.7082848913154042,1
"Now available: @RealAleBrewing Swifty Pale Ale, @3nationsbrewing Royal Blood, @AveryBrewingCo White Rascal, @bishopcider Texas Mas-Mosa!",0,1578,0.3229958351295733,0
Lunch w/ my lover💗💓💗🥪🍕🥗 23’ we are catching blessings #thenewworld,0,970,0.35820959539758135,0
"I’m addicted to Jack in the crack coffee , best lunch 🫶🏽",2,258,1.319099125378329,1
Now available: @Victorybeer Golden Monkey!,0,316,0.4279659450574382,0
Crackkas at the gym talking bout doing a cocaine diet…,8,371,3.767274667965888,2
This teacher look like she smoked weed for her lunch break,0,246,0.44244398224667897,0
There’s a smoothie waiting for me every morning. I appreciate that little Iady,0,672,0.3824039238655233,0
"how devastating it was to find out that my body can’t process excessive artificial sugar so i get UTIs

goodbye Diet Coke",6,15980,0.8397521753584181,1
"I think I might take an extra half hour for lunch today.

(And I care not who knows it.)",2,215,1.350585811901826,1
"Sushi for lunch and it was

Bussin",4,4201,1.1991617476123497,1
"Should I eat something actually good for lunch, or just get a milkshake and call it a day? 🤔🤔",2,671,1.1474959762568895,1
Lunch was so good I’m sleepy as hell,0,2474,0.2867487600588973,0
Gym session at 4 🧚🏽‍♀️ what should I have for lunch after ?,1,5523,0.4288509393818797,0
can’t even lie hole in the wall restaurants &amp; food trucks be way better than those expensive fancy restaurants y’all go to. Y’all be spending to much money to leave the restaurant hungry🤣,0,292,0.43254869102272464,0
"Send for lunch subbies
Findom",1,266,0.8758770408377144,1
just got smoothie king for the first time in foreverrrrr I forgot how good this shit is,10,519,4.383459104717265,2
"ems bought a kind of thin chinese noodle we haven't made since high school... i used to make these with soy sauce maruchan flavoring and lime juice and watch stuff like azumanga daioh, or haibane renmei, or lucky star. my broth/noodle ratio is way off lmao, but it takes me back✨",0,175,0.46205369472576063,0
My person cooked me and my pregnant bestfriend lunch and this is why I love him 🥹 bc thats so sweet lol,0,950,0.3596321768020343,0
I always feel like I’m eating a little bit of cancer when I have those styrofoam ramen cups,2,26,1.7503437608474124,1
Anything ya exercise on my TL I block. Learn to eat better. Diet comes first. Nxla!,0,4268,0.2383769489476794,0
i miss having a boyfriend to take lunch to🥲,5,139,2.852505516561975,2
"The core purpose of GMO food is to weaponize and privatize the genetics of nature. Food is no longer a commodity, it's a patented weapon.",63,161412,1.1279546345667069,1
Lunch date with my mom 😌💚,0,3447,0.25780735114588704,0
Should I make chocolate and banana oats for lunch tommorow or cinnamon and banana??,3,456,1.6253292710690204,1
"Best InstantPot lunch ever: canned chickpeas, frozen hashbrowns, tilapia filet, jar of coconut curry sauce. Yum!",1,630,0.772974190799989,1
Why is @tacobell my comfort food? Am I the problem?,1,495,0.8027568995398306,1
"Here's the thing, I dont want to return from lunch. I only have 2.5 hours left and I'm gonna continue to peacefully read my fanfic in towels. But still 
AND MY PLEASURE 
#SaveWarriorNun",0,303,0.4304055761505559,0
"Idk how people can eat a sandwich for lunch and stay full.. Personally, I need a meal. 😂",1,153,0.939662177793595,1
"How is that 8 hour work day feeling for you? Don’t mind me, I’m just at lunch with my friends and relaxing 💋 findom $KingNdQueenBishop",1,764,0.748288479204352,1
They should make your high school lunch number one of them security questions,1,568,0.7859013433074681,1
"The first cornerstone is lunch on the death of the son of men
And that He is resurrected #Day3EveningWord",2,1888,0.9269266195481738,1
Hmm where should I get lunch from today,16,122850,0.3865560020194623,0
"LADIES 🗣️ take it from me, make him bust a GOODT ass nut &amp; he’ll buy your lunch 😌",16,32575,1.2181974335851014,1
"How many of us have ever had to work through lunch? Dinner? Overtime when the job demanded it? Called in on a weekend to work? Wouldn't it have been nice to be able to have voted to adjourn, like the House just did? I say asses in seats until they work this shit out.",1,1614,0.6425291460227341,1
"The Diet's Survivor's handbook by Ellen Frankel made me became friends with eating again. Although the perps are controlling my weight gain/loss, I think this is a great guide where you be the judge of what works for you and what doesn't by intuitive eating. It's all in the book.",2,242,1.330163938097274,1
"meat, cheese, and bread, maybe some other flavors thrown in for good measure…all layered in such a way to create an accessible, easy, even portable lunch…check it out if you can. sound of the summer",15,338,6.784713713388952,2
Not me going on lunch to Target and gone for a whole hour. Ima bout to get fired 😂 I found cute stuff though 🫶🏼,3,329,1.7024762522643302,1
Kale leaves smoothie 🫶🏻🫶🏻,1,36,1.1206504617541735,1
"Trying to dump the 'pandemic pounds' and get my blood pressure under control without an rx (which I don't think will happen) BP is under 110/75 every day now with the rx. I'm walking at least 30 minutes daily, and using 'lose it' app.  The only part of this I hate is dieting.",0,1460,0.32889115745228925,0
"I was finally able to read the rest of this chapter aaaahh this has got to be one of my fav fav chapters I love everythin about it🥹🥹 genya being so nice and helpful, sanemi, kyojuro n obanai hangin out for lunch together and sacrificing themselves for a student😭😭",1,282,0.8691298583753921,1
"I like these TikTok vids that are like ""here's an easy 2-ingredient recipe"" but then it has like 7 ingredients and the creators are fighting everyone in the comments about whether garlic, various spices and *bread* count as ""ingredients""",5,1059,2.1128621008860873,2
raw veganism is kinda funny why are you esting 5 bananas for lunch,7,38,4.452846453983604,2
My eleven year old son did a thirty minute Latin lesson and made his younger siblings lunch. That was his homeschool lesson today.,183,31903,13.402082820745468,2
I should’ve taken a nap on my lunch break,0,805,0.37072102407752805,0
"Let me tell you Friday's are not what they used to be for lunch at Dashdash
unless it's my imagination shit has really gone down  at least for me",0,614,0.3881022118684216,0
"So @tyleryaremchuk did a McDonald's run that I offered to pay for if he got me and @LiamHorrobin something.

We put our order in with him — I wanted an Egg McMuffin and a coffee, Liam got a quarter pounder meal — and he did not grab either of our drinks. ☹️☹️☹️",22,13123,3.1282012962072177,2
"Lai’s dad went to have lunch with her at school and got dapped up by all the white boys, including her lil crush 😂",0,171,0.46338931424712015,0
I love Mediterranean food 🤤,0,145,0.47295370793024005,0
"I wanted handrolls for lunch today, but I guess a’bouzy will do",1,396,0.8294793220904244,1
"Had a catch up with a friend for lunch today and she left me shocked by the behaviour of her ex…the guy is a walking red flag 🚩 

Bet he classes himself as an alpha male when narcissist would be more accurate",5,949,2.1582235189022674,2
I Had Pizza &amp; Wings For Lunch &amp; I Still Hungry 🥺,0,243,0.44315054941763693,0
explaining ethel cain lore to my mom at lunch (i am autistic),4,117,2.427682076747937,2
not to be french but quiche lorraine,1,346,0.8453550260993836,1
i didn't drop out of uni so i'm choosing my classes and it turns out i won't have the time to have lunch lol,3,2243,1.1798345461185797,1
- Gotta Taste For Some Mexican Food 🤤,1,1973,0.6108878294574076,1
"i work 8- 6 so we can meet up after that time
Let me know where were had lunch and what show",0,130,0.47933390488401595,0
no respect for people who drain all the water in their noodles. Soupy ramen or get out,2,188,1.3737615620911268,1
Was in Lidl in Germany yesterday and they had slabs of pork belly. It’s marinading according to @Nigella_Lawson’s slow roast pork belly recipe and I’m so looking forward to tucking in tomorrow! #porkdeliciousness #Nigella,1,120,0.9680826673825844,1
i’m starving. someone should buy me lunch,7,9605,1.3057474074491133,1
"#MasterChef #MasterChefIndiaOnSonyLiv
#MasterChefIndia
#Amul
Is it a show about Indian Street Food Hunt
Or
Already set Vender Hunt;
I think it's for home cooks alone so where r they?",2,276,1.3074235874495685,1
"Our new neighbor (who we had over for Christmas dinner), invited us over for Sunday lunch.  Don’t know what we’re having, but I said I’d bring dessert. I think I’ll make a key lime pie.  Does that sound okay?",276,7894,50.170903491278345,2
"Despite all their publicity Harkles ""Spare"" Us book is behind ""Pinch of Nom"" and ""Bored of Lunch"" cook books in Amazon charts.
H cannot even compete with a 436kcal Red Lentil Dal 😂",0,269,0.4372913006745778,0
Oh lord I be getting hella sleepy after lunch 😓,1,1206,0.6858779882896634,1
One thing that is guaranteed in college is definitely networking so many nations up this joint...was having lunch talking I.T for a hour with my Indian mans.. would have never met bro if I ain't work up this joint 😂,0,197,0.4552270006865154,0
"Dinner Conversion:

Q: What's the capital of Jamaica? 
..
..
..
Cape Town...

Ermmmm",1,1123,0.6960443157187091,1
"Lowkey this is kinda irritating...
So I went and bought some extra stuff we needed to make lunch and just wanted chips for the sides
I bought 4 items and it came out to $16.10
I got mine and annies chips.
1 onion 
and 1 pack of slice cheese.
that was it. 
and it cost $16.10 😮‍💨",1,253,0.8816553269878803,1
Love going outside for my lunch and inhaling that second hand smoke 😮‍💨,1,187,0.9164557768547256,1
"I’m so disappointed.

My wife and I left our younger kids in the care of their older brother while we went to the store and had lunch.

What do we return home to after only a couple of hours?

Everyone in the living room watching Antique Road Show.

They didn’t even get a keg…",61,51391,3.061561176561054,2
I'm microwaved egg whites for lunch serious.,1,291,0.8654946352702281,1
Chaotic match now all because of paella head. Another comfy win and clean sheet was on the cards.,16,4271,4.051308514401028,2
"no dinner todayy just tha yog and the big salad i ate for lunch :) im also gonna try and run for a full hour, since its friday and i dont have all too much homework!",4,2009,1.5199181622044216,1
Damn I’ve been SLEEPING on Mediterranean food Omg,6,458,2.842485798006615,2
My Friday night is Lidl for pastéis de nata,0,153,0.4698310888967975,0
Had a salad instead of wings at bar10 for lunch and I’m sad girl about it 😭,0,636,0.3858902270303696,0
"“‘Who the devil are you?’”

“- Crepe.”",1,385,0.8328080989923183,1
Why would I stop buying ramen noodles idc how much I make I grew up off that lol,4,1187,1.7203912814798823,1
Doing fondue for the first time tomorrow and I’m excited about it,10,12201,1.5640224991944605,1
"With a #smoothie, you retain the pulp which is #InsolubleFiber.",1,1871,0.6193931190686178,1
That nap I took on my lunch break was needed,0,190,0.457310766562414,0
"I have a long and beautiful history of catching up with friends in weird and wonderful places. I just had lunch with someone I’m pretty sure I met in the first month or so of my radio career, about 20 years ago, in a Mexican restaurant in Franklin, Tennessee.",2,3406,0.7766389734729466,1
Shakeys bunch a lunch is always a good idea,7,560,3.1506199389778775,2
"Going to attempt to do a farmers market that runs every Saturday from April until December.

I don't plan on doing every Saturday, but, if accepted, I'd like to do 1-2 a month.

This is a popular farmers market near me.

Any advice?",4,1283,1.6922924829959076,1
Y’all ever clean your car on your lunch break ? 🤔,2,195,1.3674437219714477,1
a highlight of being a vet is certainly the 12 hour day with a 20 minute lunch break at 4pm 😶 tbf at least I got a break…,1,1102,0.6987080580875101,1
Beans and plantain will start growing on my head soon because omoooo😂😂,4,672,1.9120196193276167,1
"Me, trying to enjoy my burger &amp; fries thats def too many cals: 
My dad, who skips lunch: 👀
Me: halfsies time",2,71,1.5474343084123465,1
send me $30 for lunch my head hurts 🥲 $marinadove,4,35503,0.3347162412538408,0
Who wanna order me lunch tho,1,57314,0.08998614391412872,0
wingstop for lunch😋…may all the gains go straight to the 🍑😂,16,1719,5.378435958172985,2
pork adobo for lunch 🥰,0,2568,0.28358195484041526,0
Just casually drinking kale for lunch,1,100,0.9897642277371254,1
"The first King Cake of the season has been cut!

And I have already found a couple protein shake recipes to help 😋",1,498,0.8020232966786517,1
"Keto is the best diet, no freaking cap. After gaining 8 pounds of holiday weight, since New Years Day I've been back on the straight and narrow and have lost 10 lbs

Literally, it's been less than a WEEK

I love it here",2,165,1.3963640590951694,1
"If a person named Alastair opened a colliery and distilled the coal into its components (coal gas, coal tar, etc), could his company be named ""Al's  coal distillery""?",0,718,0.37816621462280003,0
the weathy life is way eaiser than popping percs and making ramen noodles wish somebody could’ve been told me that back then,0,192,0.4567075290854812,0
Today’s a chicken-wings-for-lunch kinda day.,4,1880,1.546571080709163,1
"I really like cycling twitter (despite channelling Cycling-CJ Gregg in regards to a lot of the media coverage and discourses) but it's January, and FFS...
The stupid repetitive diet culture-y, size-over-performance/weight-over-enjoyment focused, ED-vibing lingo is EVERYWHERE...1/",13,320,5.98128048141277,2
"Having myself a nice little lunch break 

*takes 3 hour nap*",5,5191,1.3212978637808623,1
Had Mama Hamils for lunch and I'm overfull,0,34849,0.06794123403527133,0
"In an ideal world humans would stop using plastic for everything. Return to glass bottles. Return to aluminum cans. Return to food products in wax paper. Plastic is way more damaging to the environment and can't be recycled.

Just some lunch time thoughts...",1,574,0.7845997944971439,1
"Who's a dumb bitch? It's meeeeee.

I just had my lunch shipped to my house instead of my office. 🙃",9,353,4.215051307951756,2
I dislike it when I see people mixing fufu with pounded yam and Eba.,1,617,0.7755934483630683,1
Being on a strict diet is so hard when your girlfriend is constantly eating junk food in front of you 😩,0,306,0.4298339186125713,0
Guess which idiot brought lunch to work and still went out for lunch cause they forgot,5,2100,1.8022860654408115,1
After a few weeks of eating cup ramen at work I am excited to announce that I am officially pretty good at using chopsticks.,1,10,1.3188277084737252,1
"ordered tacos for lunch and I finally have my favorite taco place trained, they gave me only salsa verde without me having to request it XD",4,472,2.0212836673324164,2
"Who has a good #happy hour menu in #LasVegas for #cocktails? I was planning to go to #resortworld and see if I run into any #AVN peeps but I'm open and need to get out if the house today 🥰, recommendations anyone ?",2,250,1.3245448166729181,1
"Alright now, Jamaal bet not drink my smoothie while sitting in Atlanta traffic",0,1109,0.34890790887156764,0
"*making lunch for everyone before @thejoel_jensen come home from the office, kids asked for chicken strips and French fries so I am making it all in the air frier, I love this thing*",0,191,0.45700834246798167,0
lunch and my fav disney movie 🫶🏾,2,1103,1.0478704910352792,1
So I’m designing logos &amp; i had this idea. If you decide to do it lemme design it. But a slutty wing food truck. Every sauce &amp; topping you can think of &amp; cartoon pictures of the wings. Ones dripping &amp; the other one saying “come put it in ya mouth”,0,959,0.35898913991558445,0
"Thank God it's Friday.  I love my family in laws, but I've started drinking around lunch. I've made Margaritas  &amp; strawberry Daccories But she still wants to go out &amp; pay for them. I guess I'm going 🤪. Be back soon. Oh she just stated we going to fish hut ,for seafood. LATER ♥️",1,4476,0.4679742956207482,0
We took a lunch break on our way to Juicy’s !,1,373,0.836539601864456,1
what a fucking day and i havent even had lunch yet 😫,0,939,0.3604246325691514,0
GOOOOE MORNING EVERYONE I HOPE YOU HAVE AN AMAZING DAY STAY SAFE STAU HYDRATED STAY AMAZI F STAY TRUE STAY FRESH STAY HEALTHY STAU HAPPY STAY AMAZING STAY COOL STAU POSITIVE DRINK YOUR DAILY WATER DRINK YOUR DQILY SMOOTHIE EAT YOUR DAILY SANDWICHES BREEATHE FRESH AIR ILYALL💜💙,0,1381,0.333044973143427,0
Where is the most remote place you’ve ever drank a beer?,3,13238,0.5411094896320882,1
"my bf took me &amp; picked me up to get my lashes done, then took me to get lunch &amp; then dinner so we dont have to leave the place again i love being a spoiled princess🥰🤍 

findom femdom finsub",0,211,0.4512757373119674,0
"The fact that we give times and names for when it’s acceptable to eat certain foods, is wild to me.  

If I want an omelet and pancakes at 3pm-  or a nice plate of Lasagna at 6am…so what? 

Lunch, breakfast, Dinner.
it’s all  food 🤷🏻‍♂️ who cares what time it is",4,1822,1.5590173069165771,1
i only drink on the weekends when im dieting but i think ill skip it this weekend,0,2549,0.2842144781113038,0
today was kind of meta day fuck the abc diet im not even in a hurry to lose anyway ill reach my goal weight as long as i eat below 800 im kind of scared to check my weight tmr,0,181,0.460108203304233,0
Sorry for so many deletes the data is right but it don’t make sense - Thai food must of been good,34,3607,8.88036041802872,2
taking every ounce of self-control to not get a margarita during my lunch break😪 #WPMOYChallenge Leno,2,236,1.334499571334585,1
"Once, asked about his writing routine, #Doctorow said: “Here’s how it goes: I’m up at the stroke of 10 or 10:30. I have breakfast and read the papers, and then it’s lunchtime.Then maybe a little nap after lunch and out to the gym, and before I know it, it’s time to have a drink.”",0,8954,0.16956960084256179,0
im thinking Jamaican food tonight. sound so good !,0,106,0.4913979070168798,0
"Today’s one of the most relaxing days I’ve had in a long time. I made myself lunch, I’ve been drinking tea, I’ve been watching/reading things I’ve never had the time to watch/read, and I’ve been writing and drawing. Good times for Leen today",19,1227,6.833915037370932,2
My lunch break is over. Only 2 and a half more hours then I can go home and snuggle in my bad day pjs thank you Jin for being the smartest man on the planet,0,101,0.4942857367853154,0
Taking a lunch break from taking these braids out 🙃,0,332,0.425089826496048,0
i come home for lunch and my grandpa has me smashing cans smh,4,467,2.024493139845003,2
lunch on dad today i love bald folks 😆,0,260,0.4392544840147627,0
"Artifex Trigger Finger  (@artifexbrewing)  is on, replacing Brewery X Citra Loves Nelson (@breweryxbeer)",0,195,0.4558145739904826,0
Patiently waiting for the food truck to open I haven’t ate all mf day fr,0,2494,0.28606700965043635,0
"Eating leftover pizza with rice for lunch @ work, true 🫘 activity",0,115,0.4865563732962993,0
"So. Tomorrow. Gonna make me some HelloFresh lunch, take a nap and then maybe around 5-6 PM ET we gonna strim. Sound good to everyone?",2,638,1.157076932163687,1
Somebody in the restaurant saw me eating alone and quietly paid for my sushi lunch 😭,21,705,8.345496749058114,2
went and got a salad for lunch but i don’t like the dressing 😭😭,0,13787,0.13189531481506653,0
I think I need to make the space under my desk a nap space for when I go on lunch lol I think I can make it very cozy,0,198,0.4549354823053095,0
Going to switch my beer and halal food habit to light beer and spinach,3,145,1.8918148317209602,1
i had soo many cookies for lunch,3,1353,1.3382434307864588,1
That time of day when I agonize what I want for lunch…,0,4430,0.23494170573675305,0
i ate my spicy ramen again. spicy noodles always give me stomach aches tho :((,5,274,2.6173677678089553,2
Lunch was 71 send for it,1,2577,0.5665672978650181,1
Construction workers are resourceful as fuck when it comes to figuring out to use as a fork when you forgot one for your lunch,0,611,0.3884089495390986,0
"honestly not all british food is bad. meat pies, shepherds pie, pudding, etc... it's mostly just the breakfast and lunch foods that are bad",0,342,0.42335734782898565,0
Today is National Take A Poet To Lunch Day! Celebrate the contribution of poets to our lives. Read a book of poetry at lunch—or take an actual poet!,6,114785,0.1694638391237719,0
I doordashed Dixie queen for lunch &amp; it was good as hell.,0,122,0.4830668706926414,0
Salted lays is just my comfort food yk,1,170,0.9274565427189784,1
almost yelled at a customer but then i realized i just needed to eat lunch,8,527,3.578049813927771,2
"Abita Purple Haze  (@TheAbitaBeer)  is on, replacing Sun Lab I Like It Like That",0,113,0.48759575324564214,0
Pompey ticket office couldn’t organise a piss up in a brewery. We kick off in 14 hours btw. 🙃,0,288,0.433347134754991,0
Finally worked long enough for a lunch break,0,117,0.48553641534958736,0
Had an acai smoothie bowl for breakfast. Feeling super healthy lol,2,451,1.2209822656137992,1
Just walked into a Rubio’s on my lunch break and the whole restaurant was filled and I’m the only female in here. Anyway it just really felt like that one scene in White Lotus season 2 💀,2,281,1.3043109244535822,1
What a shitty goal to concede. Paella Dave done fuck up.,0,1340,0.335272833761066,0
Lmfaoooo said that bitch lips look like lunch meat 😭 that shit got me cackling 🤣🤣,0,496,0.40125596877253594,0
Weekend out of town and getaway for a friend's birthday sana tomorrow - Not. Bec werk werk werk. No workout din today. Gosh 36 hrs fasting ulit soon! After this will seriously diet (keto!) na ulit.,0,333,0.4249144064307231,0
"I really wish energy drinks or coffee could give me energy, but they only give me anxiety attacks lol",4,1479,1.639589369067313,1
My son got up from lunch saying he was done and literally asked for a snack like 3 minutes later 🤦🏼‍♂️,2,1684,0.9539435349253657,1
bought a purple sweet potato please give recipe recommendations,0,230,0.44631518496878475,0
"Strawberry, banana, papaya smoothie.  Top tier.",3,543,1.582906677708589,1
"weighed in today and can say i’ve lost THIRTY POUNDS in the last year!!!! no fad diets, no obsessive calorie counting, no starving myself, no punishing myself with excessive exercise, no unhealthy habits. ive come a long way and while i still have a ways to go im so happy!",18,2590,5.374230502199688,2
"I’ve seen some shit goalkeeping in my time, 50% of it from @tommysheps1 but jheez Paella Dave. 🤦🏽‍♂️",1,201,0.9081396090003091,1
Let’s talk about something else today. What y’all eating for lunch?,0,918,0.3619579813334854,0
$SPY what a pump. Sold my calls too soon to make up for my puts loss so I made $50 today 😂 I guess that pays for lunch. Next week we will trade the way down 😂,74,36025,4.9625786506646845,2
"I’ll have my hat pulled down close to my eyes, my headphones in, and be reading a book in the corner and a bitch will STILL try to start a conversation with me on my lunch break. You lot are insane.",5,998,2.137536265344387,2
My food for lunch was $7.77💕,0,3036,0.26908437537576924,0
Paella dave in a coma for that one. Utterly embarrassing goalkeeping,2,1910,0.9241495852598721,1
i was walking to lunch n my ex’s brother was by the nurses office window n he looked dead at me as i was passing by so i had to avoid eye contact n speed walk away😭 chiile what the fudge,1,39,1.1096613883223698,1
Another day n its 4 o clock n im just eating “lunch” 😒😒,0,1111,0.3487808459151143,0
I’m hungry but getting my toes done on lunch is more important 😭,0,189,0.45761481974345397,0
Wtf was Paella Dave doing there?,0,582,0.39144108566812547,0
had a white claw with lunch on a work day. i'm like Roger Sterling,616,45474,33.76065649470548,2
Vietnamese food does lashhhhhh,1,262,0.8776251605010076,1
have u found the lunch of your life?,0,337,0.4242176036628156,0
"The other day my sister complimented the stew I made 🤯. We all know siblings won’t openly praise anything u do 🙄.
Today my guy called to ask for another plate of d Ogbono soup I made(he doesn’t like Ogbono soup).
As from today, my Groom price done increase by another 10% 😌",3,298,1.7254815299100748,1
De Gea looking like a guy in goal from the Fast Show FA Cup sketch having his lunch at the post. 🤣🤣🤣,1,944,0.7201270543033453,1
picked up a hitchhiker while on my lunch break just to feel something,10,799,4.083344152692935,2
Nothing beats listening to music in your car during your lunch break ✨,2,339,1.2716162584626522,1
anyways going back to cava for lunch,0,785,0.3723729248142805,0
"*finds a Gatorade on the nightstand, thinks it's mine, and drinks the all of it*

Oh... that was Hal's.

There was vodka in there.",4,83,2.530828242276973,2
It’s #FitnessFriday It's a great day to work on your fitness plan today.  Dieting can be challenging whether you are trying to lose weight or improve your physical appearance.  Consider starting small if you have trouble in this area. #goals #friday #fridayroutines,0,1057,0.3522755566249756,0
Bought pepper soup for my flu,1,4054,0.4862001457316504,0
Christ lazy that from paella Dave 😂,0,1183,0.3443198862845956,0
Paul Mescal looks like any dude in Baltimore who works a hybrid position and only gets fresh air when he leaves his home to go to the office 4 times a month or when he meets up with one friend to drink gross IPAs at some shit brewery,2,816,1.1094793563587038,1
Listening to gin blossoms on my lunch break. A little something to take the edge off,6,126,3.3681799000799995,2
Paella legs,0,350,0.42200492315302596,0
making some lunch then starting up fridays stream !!,6,9670,1.138282587081203,1
"Supposed to go to lunch with bf &amp; coworker (and coworkers wife).
We're kinda ditching them and going shopping instead. 😂",1,892,0.7277903363978272,1
"Out of office on!! A/L until my on call next Sunday!  Shopping and lunch with mother in law Monday, spending the day @SurreySussexCA on Tuesday, birthday lunch with little sis @Havers1975 on Wednesday, lunch with friends Thursday &amp; dinner with hubby @Matthew72810709 Friday 🥰",19,1089,7.003767732831352,2
Just paid $50 for grain bowl and smoothie in Venice Beach,3,4453,0.9378531933906584,1
idk how people does come and wanna eat other people lunch. dirty ways man.,1,1214,0.6849268619290713,1
"spending the entire workday planning a fake trip to Chiapas (visit the ruins at Palenque, swim in the waterfalls at el chiflón, boat trip down sumidero canyon, hang out and eat street food in San Cristobal de Las Casas and Chiapa de Corzo)",0,147,0.4721563258248895,0
CPK for lunch .. thanks to my boss’s wife 🫶🏽,0,1058,0.3522095958721506,0
Imagine being from Brazil and grabbing lunch at Publix only to walk by your former President. Wild.,3,1282,1.3540613805212431,1
Just took a 2 hour lunch cause I really shouldn’t even be in office today 🙄🙄 so fuck y’all,2,67,1.5583265613755644,1
